Orthogroup_ID,Connectivity,Species_Count,Water_Buffalo,Wild_Yak,Takin
3,36,0.162,"XP_052513683.1,XP_052513684.1,XP_052513685.1,XP_052513679.1,XP_052513689.1,XP_052513687.1,XP_052513691.1,XP_052513690.1,XP_052513681.1,XP_052513678.1,XP_052513677.1,XP_052513680.1,XP_052513686.1","XP_025136531.2,XP_006060143.2,XP_006060142.2,XP_025136530.2,XP_025136532.2,XP_025136528.2,XP_025136529.2,XP_006060144.2,XP_006060148.2,XP_006060145.2,XP_006060147.2,XP_006060150.2","XP_070245422.1,XP_070245424.1,XP_005906119.2,XP_005906116.2,XP_070245420.1,XP_070245419.1,XP_070245418.1,XP_070245425.1,XP_070245421.1,XP_005906117.2,XP_005906120.2"
3,36,0.139,"XP_052494912.1,XP_052494911.1,XP_052494909.1,XP_052494910.1,XP_052494908.1","XP_025146891.3,XP_044802544.2,XP_006046478.3,XP_044802549.2,XP_006046480.3,XP_044802550.2,XP_044802540.2,XP_044802539.2,XP_044802538.2,XP_044802537.2,XP_006046473.3,XP_006046475.3,XP_006046474.3,XP_044802541.2,XP_006046476.3,XP_006046477.3,XP_044802542.2,XP_044802543.2,XP_044802545.2,XP_044802546.2,XP_044802547.2,XP_044802548.2,XP_025146896.3,XP_006046479.3,XP_044802552.2","XP_070225705.1,XP_070225704.1,XP_070225703.1,XP_070225700.1,XP_070225701.1,XP_070225706.1"
3,35,0.514,"XP_052501838.1,XP_052501839.1","XP_044779927.2,XP_044779930.2,XP_044779928.2,XP_044779925.2,XP_044779923.2,XP_044779916.2,XP_044779917.2,XP_044779918.2,XP_044779919.2,XP_044779920.2,XP_044779924.2,XP_044779929.2,XP_044779926.2,XP_044779921.2,XP_025150053.3,XP_044779922.2","XP_070233151.1,XP_070233154.1,XP_070233144.1,XP_070233142.1,XP_070233156.1,XP_070233155.1,XP_070233148.1,XP_070233139.1,XP_070233140.1,XP_070233138.1,XP_070233150.1,XP_070233143.1,XP_070233149.1,XP_070233147.1,XP_070233146.1,XP_070233145.1,XP_070233141.1"
3,35,0.486,XP_052494854.1,"XP_025147682.3,XP_025147681.3,XP_025147677.3,XP_025147670.3,XP_025147667.3,XP_025147662.3,XP_025147664.3,XP_025147663.3,XP_025147666.3,XP_025147661.3,XP_025147669.3,XP_025147668.3,XP_025147672.3,XP_025147673.3,XP_025147671.3,XP_044803040.2","XP_070225043.1,XP_070225034.1,XP_070225033.1,XP_070225041.1,XP_070225039.1,XP_070225045.1,XP_070225038.1,XP_070225050.1,XP_070225042.1,XP_070225052.1,XP_070225044.1,XP_070225049.1,XP_070225037.1,XP_070225046.1,XP_070225048.1,XP_070225035.1,XP_070225051.1,XP_070225040.1"
3,35,0.364,"XP_052506160.1,XP_052506158.1,XP_052506162.1,XP_052506159.1,XP_052506157.1,XP_052506156.1","XP_044783050.2,XP_025118431.3,XP_044783046.2,XP_044783049.2,XP_044783047.2,XP_044783048.2,XP_044783053.2,XP_044783057.2,XP_044783055.2,XP_044783052.2,XP_044783051.2,XP_044783054.2,XP_044783043.2,XP_044783058.2,XP_044783045.2,XP_044783044.2,XP_044783056.2","XP_070236895.1,XP_070236893.1,XP_070236896.1,XP_070236897.1,XP_070236898.1,XP_070236899.1,XP_070236894.1,XP_070236900.1,XP_070236902.1,XP_070236901.1,XP_070236892.1,XP_070236891.1"
3,35,0.343,"XP_052519451.1,XP_052519452.1","XP_025131914.1,XP_025131915.1,XP_044792694.1,XP_044792695.1,XP_025131919.2,XP_006051921.1,XP_006051922.1,XP_006051923.1,XP_006051924.1,XP_006051925.1","XP_070221928.1,XP_014335368.1,XP_014335367.1,XP_014335363.1,XP_005901087.1,XP_070221936.1,XP_070221934.1,XP_070221933.1,XP_070221932.1,XP_070221931.1,XP_070221930.1,XP_070221929.1,XP_070221914.1,XP_070221927.1,XP_070221925.1,XP_070221924.1,XP_070221923.1,XP_070221922.1,XP_070221921.1,XP_070221920.1,XP_070221919.1,XP_070221918.1,XP_070221917.1"
3,34,0.618,"XP_052512023.1,XP_052512013.1,XP_052511987.1,XP_052511995.1,XP_052512005.1,XP_052512032.1,XP_052512039.1,XP_052512047.1,XP_052512054.1,XP_052512062.1","XP_044791856.2,XP_044791855.2,XP_044791854.2,XP_044791846.2,XP_044791847.2,XP_044791848.2,XP_044791849.2,XP_044791850.2,XP_044791851.2,XP_044791852.2,XP_044791853.2","XP_070218833.1,XP_070218834.1,XP_070218835.1,XP_070218836.1,XP_070218837.1,XP_070218838.1,XP_070218839.1,XP_070218840.1,XP_070218841.1,XP_070218842.1,XP_070218843.1,XP_070218844.1,XP_005907672.1"
3,34,0.5,XP_052492252.1,"XP_025131061.1,XP_006076930.2,XP_025131067.1,XP_025131066.1,XP_025131063.1,XP_006076934.2,XP_025131060.1,XP_025131062.1,XP_025131064.1,XP_025131071.1,XP_006076929.2,XP_025131065.1,XP_006076931.2,XP_025131068.1,XP_025131069.1,XP_025131070.1,XP_006076937.2","XP_070218192.1,XP_070218193.1,XP_070218189.1,XP_070218183.1,XP_070218190.1,XP_070218188.1,XP_070218182.1,XP_070218187.1,XP_070218180.1,XP_070218194.1,XP_070218186.1,XP_070218191.1,XP_070218185.1,XP_070218181.1,XP_070218184.1,XP_070218179.1"
3,34,0.382,XP_052501371.1,"XP_044795802.1,XP_044795796.1,XP_044795795.1,XP_044795798.1,XP_044795797.1,XP_044795799.1,XP_044795801.1,XP_044795803.1,XP_044795807.1,XP_044795800.1,XP_044795809.1,XP_044795820.1,XP_044795805.1,XP_044795822.1,XP_044795810.1,XP_044795806.1,XP_044795808.1,XP_044795819.1,XP_044795811.1,XP_044795821.1,XP_044795812.1","XP_070231983.1,XP_070231979.1,XP_070231982.1,XP_070231978.1,XP_070231984.1,XP_070231977.1,XP_070231981.1,XP_070231975.1,XP_070231976.1,XP_070231980.1,XP_070231973.1,XP_070231974.1"
3,34,0.141,"XP_052491900.1,XP_052491905.1,XP_052491923.1,XP_052491893.1,XP_052491883.1,XP_052491913.1,XP_052491919.1,XP_052491930.1,XP_052491934.1,XP_052491941.1,XP_052491948.1","XP_025141337.3,XP_025141341.3,XP_025141326.3,XP_025141344.3,XP_025141321.3,XP_044798807.2,XP_025141332.3,XP_025141348.3,XP_025141355.3,XP_025141370.3,XP_025141373.3","XP_070226847.1,XP_070226854.1,XP_070226879.1,XP_070226824.1,XP_070226883.1,XP_070226815.1,XP_070226893.1,XP_070226841.1,XP_070226831.1,XP_070226862.1,XP_070226868.1,XP_070226900.1"
3,33,0.485,XP_052500082.1,"XP_025149626.2,XP_044804263.1,XP_006058001.1,XP_025149630.2,XP_044804264.1,XP_025149635.1,XP_044804260.1,XP_025149632.1,XP_006058002.1,XP_006057998.1,XP_025149631.1,XP_044804265.1,XP_025149633.1,XP_006058000.1,XP_044804262.1,XP_044804261.1,XP_025149629.1","XP_070229403.1,XP_070229408.1,XP_070229405.1,XP_070229409.1,XP_070229413.1,XP_070229404.1,XP_005897958.1,XP_070229407.1,XP_070229410.1,XP_070229411.1,XP_005897959.1,XP_070229412.1,XP_070229414.1,XP_070229416.1,XP_070229417.1"
3,32,0.406,"XP_052506123.1,XP_052506124.1","XP_025118770.2,XP_025118774.2,XP_025118778.2,XP_025118779.2,XP_025118777.2,XP_025118772.2,XP_025118776.2,XP_044782740.1,XP_044782739.1,XP_025118769.2,XP_044782734.1,XP_045018499.1,XP_025118767.2,XP_025118766.2,XP_044782738.1,XP_044782737.1,XP_025118764.2,XP_044782736.1,XP_044782735.1","XP_070236386.1,XP_070236387.1,XP_070236389.1,XP_070236388.1,XP_070236390.1,XP_070236391.1,XP_070236393.1,XP_070236394.1,XP_070236395.1,XP_070236396.1,XP_070236397.1"
3,32,0.254,"XP_052491479.1,XP_052491504.1,XP_052491462.1,XP_052491471.1,XP_052491513.1,XP_052491520.1,XP_052491496.1,XP_052491487.1,XP_052491528.1","XP_044789422.1,XP_044789423.1,XP_044789419.1,XP_044789416.1,XP_044789417.1,XP_044789418.1,XP_044789420.1,XP_025128261.1,XP_044789421.1,XP_044789424.1,XP_044789425.1","XP_070215639.1,XP_070215634.1,XP_070215635.1,XP_070215641.1,XP_070215631.1,XP_070215632.1,XP_070215633.1,XP_070215640.1,XP_070215638.1,XP_070215636.1,XP_070215637.1,XP_070215642.1"
3,32,0.152,XP_052506916.1,"XP_006067848.2,XP_044783996.1,XP_025120077.2,XP_044783995.1,XP_025120079.2,XP_006067846.2,XP_025120069.2,XP_025120070.2,XP_025120071.2,XP_025120072.2,XP_044783994.1,XP_025120074.2,XP_025120075.2","XP_005889452.2,XP_070237965.1,XP_070237961.1,XP_070237949.1,XP_070237950.1,XP_070237951.1,XP_070237952.1,XP_070237953.1,XP_070237954.1,XP_070237955.1,XP_070237964.1,XP_070237963.1,XP_070237962.1,XP_070237956.1,XP_070237960.1,XP_070237959.1,XP_070237958.1,XP_070237957.1"
3,32,0.145,"XP_052494712.1,XP_052494713.1,XP_052494714.1,XP_052494715.1,XP_052494711.1","XP_025147896.1,XP_044802975.1,XP_044802976.1,XP_025147882.1,XP_025147884.1,XP_025147885.1,XP_025147887.1,XP_025147888.1,XP_025147889.1,XP_025147890.1,XP_044802974.1,XP_025147892.1,XP_025147893.1,XP_025147894.2","XP_070225237.1,XP_070225238.1,XP_070225239.1,XP_070225241.1,XP_070225242.1,XP_070225236.1,XP_070225243.1,XP_070225244.1,XP_070225245.1,XP_070225246.1,XP_070225247.1,XP_070225248.1,XP_070225235.1"
3,31,0.516,"XP_052495105.1,XP_052495112.1","XP_044802411.1,XP_044802412.1,XP_044802413.1,XP_006078096.2,XP_006078098.2,XP_006078099.2,XP_044802428.1,XP_006078097.2,XP_006078101.2,XP_044802431.1,XP_025146604.2,XP_025146612.2,XP_044802437.1,XP_006078103.2,XP_025146622.2","XP_070231358.1,XP_070231364.1,XP_070231372.1,XP_070231375.1,XP_070231382.1,XP_070231386.1,XP_070231394.1,XP_070231405.1,XP_070231413.1,XP_070231421.1,XP_070231428.1,XP_070231439.1,XP_070231450.1,XP_070231461.1"
3,31,0.315,"XP_052500951.1,XP_052501218.1,XP_052500988.1,XP_052500950.1,XP_052500949.1,XP_052500952.1,XP_052501011.1,XP_052500953.1,XP_052501220.1","XP_025137233.3,XP_025135062.1,XP_025135072.3,XP_025137225.2,XP_025135065.3,XP_006080301.3,XP_044795717.2,XP_025137231.3,XP_025135069.3,XP_025135061.2,XP_025135074.3,XP_006055574.4,XP_025137235.3,XP_025137222.2,XP_025137223.3","XP_070232238.1,XP_005901405.2,XP_070223033.1,XP_070223034.1,XP_014338722.2,XP_070232239.1,XP_005910752.2"
3,31,0.253,"XP_052493405.1,XP_052493407.1,XP_052493409.1,XP_052493408.1,XP_052493406.1,XP_052493410.1,XP_052493403.1,XP_052493401.1,XP_052493402.1","XP_025143544.1,XP_044800248.1,XP_025143546.1,XP_044800249.1,XP_044800250.1,XP_025143547.1,XP_044800247.1,XP_006044238.1,XP_006044239.1,XP_006044240.1,XP_006044241.1,XP_025143543.1","XP_070223324.1,XP_070223326.1,XP_070223328.1,XP_070223327.1,XP_070223329.1,XP_070223319.1,XP_070223320.1,XP_070223321.1,XP_070223322.1,XP_070223323.1"
3,31,0.222,"XP_052497822.1,XP_052497807.1,XP_052497783.1,XP_052497791.1,XP_052497830.1,XP_052497800.1,XP_052497816.1","XP_044803861.2,XP_025148991.3,XP_044803860.2,XP_044803868.2,XP_044803856.2,XP_044803846.2,XP_044803842.2,XP_044803837.2,XP_044803830.2,XP_044803854.2,XP_044803839.2,XP_044803857.2,XP_044803878.2,XP_044803898.2","XP_070233948.1,XP_070233944.1,XP_070233937.1,XP_070233953.1,XP_070233901.1,XP_070233915.1,XP_070233907.1,XP_070233886.1,XP_070233895.1,XP_070233925.1"
3,31,0.191,"XP_052508337.1,XP_052508338.1,XP_052508341.1,XP_052508334.1,XP_052508335.1,XP_052508336.1,XP_052508343.1,XP_052508342.1","XP_044785075.2,XP_044785076.2,XP_044785072.2,XP_044785073.2,XP_044785104.2,XP_044785103.2,XP_044785101.2,XP_044785097.2,XP_044785096.2,XP_044785067.2,XP_044785068.2,XP_044785069.2,XP_044785070.2,XP_044785071.2","XP_070239482.1,XP_070239483.1,XP_070239480.1,XP_070239498.1,XP_070239487.1,XP_070239497.1,XP_070239490.1,XP_070239489.1,XP_070239488.1"
3,31,0.155,XP_052517503.1,"XP_025135256.3,XP_025135245.3,XP_025135251.3,XP_025135265.3,XP_025135263.3,XP_025135208.3,XP_025135190.3,XP_025135192.3,XP_025135199.3,XP_025135214.3,XP_025135225.3,XP_025135240.3,XP_025135269.3,XP_025135231.3,XP_025135272.3","XP_070220186.1,XP_070220187.1,XP_070220189.1,XP_070220190.1,XP_070220180.1,XP_070220177.1,XP_070220178.1,XP_070220181.1,XP_070220182.1,XP_070220179.1,XP_070220183.1,XP_070220184.1,XP_070220188.1,XP_070220185.1,XP_070220195.1"
3,31,0.128,"XP_052497345.1,XP_052497341.1,XP_052497339.1,XP_052497342.1,XP_052497337.1,XP_052497338.1,XP_052497348.1","XP_025140517.3,XP_025140516.3,XP_025140504.3,XP_025140505.3,XP_025140509.3,XP_025140506.3,XP_044798178.2,XP_006052729.4,XP_025140512.3,XP_025140513.3,XP_025140507.3,XP_044798179.2,XP_044798180.2,XP_044798181.2,XP_044798183.2,XP_044798182.2","XP_070220826.1,XP_070220825.1,XP_070220821.1,XP_005910136.2,XP_070220822.1,XP_070220823.1,XP_070220824.1,XP_070220827.1"
3,31,0.107,"XP_052492188.1,XP_052492189.1,XP_052492187.1,XP_052492186.1","XP_044793744.2,XP_045020528.1,XP_044793745.2,XP_044793743.2,XP_044793746.2,XP_006059086.2,XP_006059085.2,XP_006059084.2,XP_006059083.2,XP_044793741.2,XP_025134059.2,XP_044793740.2,XP_044793747.1,XP_044793748.1,XP_044793749.1,XP_044793750.1,XP_044793751.1","XP_070242780.1,XP_070242785.1,XP_070242773.1,XP_070242747.1,XP_014331854.1,XP_005889729.1,XP_070242765.1,XP_070242792.1,XP_070242739.1,XP_070242730.1"
3,30,0.633,"XP_052505005.1,XP_052505006.1,XP_052505008.1,XP_052505011.1,XP_052505007.1,XP_052505009.1,XP_052505013.1,XP_052505014.1,XP_052505012.1,XP_052505015.1,XP_052505016.1","XP_025117660.3,XP_025117655.3,XP_025117658.3,XP_025117653.3,XP_025117654.3,XP_025117656.3,XP_044782394.2,XP_025117657.3,XP_025117661.3,XP_044782395.2","XP_070234921.1,XP_070234920.1,XP_070234917.1,XP_070234919.1,XP_070234918.1,XP_070234915.1,XP_070234916.1,XP_070234923.1,XP_070234922.1"
3,30,0.6,"XP_052508596.1,XP_052508595.1,XP_052508598.1,XP_052508597.1,XP_052508594.1,XP_052508593.1,XP_052508584.1","XP_025121854.1,XP_025121855.1,XP_044785064.1,XP_025121856.1,XP_025121858.1,XP_044785061.1,XP_044785062.1,XP_044785063.1,XP_044785065.1,XP_025121851.1,XP_025121852.1,XP_025121853.1","XP_070239439.1,XP_070239440.1,XP_070239449.1,XP_070239450.1,XP_070239441.1,XP_070239444.1,XP_070239446.1,XP_070239442.1,XP_070239443.1,XP_070239447.1,XP_070239448.1"
3,30,0.567,"XP_052494731.1,XP_052494732.1,XP_052494733.1,XP_052494734.1,XP_052494735.1","XP_025147161.1,XP_025147162.1,XP_044802741.1,XP_044802742.1,XP_044802744.1,XP_006049370.1,XP_006049371.1,XP_006049372.1,XP_006049374.1,XP_025147159.1,XP_044802740.1,XP_006049368.1","XP_070225462.1,XP_070225463.1,XP_070225464.1,XP_070225465.1,XP_070225466.1,XP_070225467.1,XP_070225468.1,XP_070225470.1,XP_070225471.1,XP_070225472.1,XP_070225473.1,XP_005899478.1,XP_014334809.1"
3,30,0.433,"XP_052498339.1,XP_052498348.1,XP_052498346.1,XP_052498345.1,XP_052498344.1,XP_052498343.1,XP_052498342.1,XP_052498341.1,XP_052498340.1,XP_052498330.1,XP_052498338.1,XP_052498337.1,XP_052498336.1,XP_052498335.1,XP_052498334.1,XP_052498333.1,XP_052498332.1","XP_006041541.3,XP_006041543.3,XP_006041542.3,XP_025146024.2,XP_006041540.3","XP_070228314.1,XP_070228315.1,XP_070228316.1,XP_070228317.1,XP_070228318.1,XP_070228319.1,XP_014334114.1,XP_070228313.1"
3,30,0.367,XP_052497236.1,"XP_044797270.2,XP_044797261.2,XP_044797269.2,XP_044797268.2,XP_044797267.2,XP_044797266.2,XP_044797265.2,XP_044797264.2,XP_044797263.2,XP_044797262.2,XP_025139259.3,XP_044797260.2,XP_044797259.2,XP_044797258.2,XP_044797257.2,XP_044797256.2,XP_044797255.2,XP_044797254.2,XP_044797253.2","XP_070227420.1,XP_070227419.1,XP_070227410.1,XP_070227411.1,XP_070227412.1,XP_070227413.1,XP_070227414.1,XP_070227415.1,XP_070227417.1,XP_070227418.1"
3,30,0.232,"XP_052514664.1,XP_052514660.1,XP_052514667.1,XP_052514663.1,XP_052514661.1,XP_052514662.1,XP_052514665.1,XP_052514666.1,XP_052514669.1","XP_044795128.2,XP_044795129.2,XP_044795127.2,XP_044795125.2,XP_044795122.2,XP_025134747.2,XP_044795120.2,XP_044795119.2,XP_025134746.2,XP_025134745.2,XP_025134744.2,XP_025134742.2,XP_025134743.2,XP_044795121.2,XP_044795123.2,XP_044795124.2,XP_044795130.2,XP_044795131.2,XP_044795133.2,XP_044795132.2",XP_070245650.1
3,30,0.189,XP_052498322.1,"XP_025146481.1,XP_044802142.1,XP_044802143.1,XP_044802144.1,XP_025146485.1,XP_044802145.1,XP_044802146.1,XP_044802147.1,XP_044802148.1,XP_044802149.1,XP_006071725.1,XP_006071729.1,XP_006071722.1","XP_070228216.1,XP_070228217.1,XP_070228218.1,XP_070228219.1,XP_070228220.1,XP_070228221.1,XP_070228222.1,XP_070228223.1,XP_070228224.1,XP_070228225.1,XP_070228226.1,XP_070228227.1,XP_070228228.1,XP_070228230.1,XP_070228231.1,XP_005907921.1"
3,30,0.187,"XP_052498296.1,XP_052498295.1,XP_052498294.1,XP_052498293.1","XP_044801661.2,XP_044801663.2,XP_044801660.2,XP_044801659.2,XP_044801658.2,XP_044801657.2,XP_006074497.4,XP_044801653.2,XP_044801654.2,XP_044801655.2,XP_044801656.2,XP_044801664.2,XP_044801662.2,XP_044801665.2","XP_070228699.1,XP_070228697.1,XP_070228698.1,XP_070228694.1,XP_070228695.1,XP_070228696.1,XP_070228708.1,XP_070228700.1,XP_070228701.1,XP_070228709.1,XP_070228702.1,XP_070228707.1"
3,30,0.167,"XP_052500561.1,XP_052500562.1,XP_052500563.1,XP_052500565.1,XP_052500566.1","XP_045021025.1,XP_045021026.1,XP_045021027.1,XP_045021028.1,XP_045021029.1,XP_045021030.1,XP_045021022.1,XP_045021021.1,XP_045021020.1","XP_070231746.1,XP_070231749.1,XP_070231750.1,XP_070231751.1,XP_070231752.1,XP_070231753.1,XP_070231754.1,XP_070231755.1,XP_070231756.1,XP_070231744.1,XP_070231743.1,XP_070231742.1,XP_070231741.1,XP_070231748.1,XP_070231747.1,XP_070231745.1"
3,30,0.154,XP_052497676.1,"XP_044801876.2,XP_044801868.2,XP_044801867.2,XP_044801866.2,XP_044801869.2,XP_044801870.2,XP_044801871.2,XP_044801872.2,XP_044801873.2,XP_044801879.2,XP_044801878.2,XP_044801877.2,XP_044801874.2,XP_044801880.2,XP_044801883.2,XP_044801882.2,XP_044801881.2","XP_070228422.1,XP_070228420.1,XP_070228423.1,XP_070228421.1,XP_070228417.1,XP_070228419.1,XP_070228411.1,XP_070228412.1,XP_070228413.1,XP_070228414.1,XP_070228415.1,XP_070228416.1"
3,29,0.621,"XP_052494966.1,XP_052494967.1,XP_052494968.1,XP_052494969.1,XP_052494971.1,XP_052494972.1,XP_052494973.1","NP_001277767.1,XP_006049744.3,XP_006049753.3,XP_044802294.2,XP_044802295.2,XP_044802296.2,XP_044802297.2,XP_044802298.2,XP_044802299.2,XP_044802300.2,XP_044802301.2","XP_070225791.1,XP_070225792.1,XP_070225793.1,XP_070225794.1,XP_070225795.1,XP_070225796.1,XP_070225797.1,XP_070225798.1,XP_070225799.1,XP_070225801.1,XP_005890298.1"
3,29,0.552,"XP_052511279.1,XP_052511280.1,XP_052511281.1,XP_052511282.1,XP_052511283.1,XP_052511284.1","XP_006068735.2,XP_044788237.1,XP_044788238.1,XP_044788239.1,XP_044788240.1,XP_044788241.1,XP_044788242.1,XP_044788243.1,XP_044788244.1,XP_044788245.1","XP_070243829.1,XP_070243830.1,XP_070243831.1,XP_070243832.1,XP_070243834.1,XP_070243835.1,XP_070243836.1,XP_070243837.1,XP_070243838.1,XP_070243839.1,XP_070243840.1,XP_070243841.1,XP_070243842.1"
3,29,0.483,XP_052502591.1,"XP_025151403.1,XP_025151405.1,XP_044780956.1,XP_044780957.1,XP_044780958.1,XP_044780959.1,XP_006070169.1,XP_006070168.1,XP_044780954.1,XP_006070163.1,XP_006070164.1,XP_006070165.1,XP_006070166.1,XP_006070167.1,XP_025151402.2","XP_070234022.1,XP_070234023.1,XP_070234024.1,XP_070234025.1,XP_070234026.1,XP_070234019.1,XP_070234014.1,XP_070234015.1,XP_070234016.1,XP_070234017.1,XP_070234018.1,XP_070234020.1,XP_070234021.1"
3,29,0.31,XP_052514267.1,"XP_025136161.1,XP_025136153.2,XP_025136152.2,XP_025136151.2,XP_044795054.1,XP_025136167.1,XP_025136165.1,XP_025136164.1,XP_025136163.1,XP_025136162.1,XP_025136160.1,XP_025136159.1,XP_025136158.1,XP_025136157.1,XP_025136156.1,XP_025136155.1,XP_025136154.1,XP_025136168.1,XP_025136169.1","XP_070245766.1,XP_070245767.1,XP_070245769.1,XP_070245770.1,XP_070245771.1,XP_070245772.1,XP_070245773.1,XP_070245774.1,XP_005890322.1"
3,29,0.296,"XP_052517001.1,XP_052516999.1,XP_052517000.1","XP_044791109.2,XP_044791114.2,XP_044791115.2,XP_044791116.2,XP_025129813.3,XP_044791117.2,XP_044791110.2,XP_044791111.2,XP_044791112.2,XP_044791113.2,XP_044791104.2,XP_044791105.2,XP_044791107.2,XP_044791108.2,XP_044791118.2,XP_044791119.2","XP_070220131.1,XP_070220127.1,XP_070220130.1,XP_070220129.1,XP_070220132.1,XP_070220125.1,XP_070220126.1,XP_070220124.1,XP_070220128.1,XP_070220133.1"
3,29,0.272,"XP_052519869.1,XP_052519868.1,XP_052519867.1,XP_052519865.1,XP_052519866.1,XP_052519864.1,XP_052519871.1","XP_006043031.1,XP_006043032.1,XP_006043033.1,XP_025132270.1,XP_006043028.1,XP_006043029.1,XP_006043030.1,XP_006043035.1,XP_006043036.1,XP_044793122.1","XP_070222436.1,XP_070222439.1,XP_070222438.1,XP_070222440.1,XP_070222437.1,XP_005888530.1,XP_005888529.1,XP_005888531.1,XP_070222443.1,XP_070222441.1,XP_070222444.1,XP_070222445.1"
3,28,0.643,"XP_052492303.1,XP_052492302.1,XP_052492299.1,XP_052492301.1,XP_052492298.1,XP_052492296.1,XP_052492300.1,XP_052492297.1,XP_052492295.1","XP_006076895.2,XP_006076893.2,XP_025130378.2,XP_044792126.2,XP_025130376.2,XP_044792125.2,XP_006076892.2,XP_006076894.2,XP_044792124.2,XP_025130373.2","XP_070218713.1,XP_070218710.1,XP_070218711.1,XP_070218709.1,XP_070218707.1,XP_070218705.1,XP_070218706.1,XP_070218708.1,XP_070218712.1"
3,28,0.607,"XP_052495819.1,XP_052495823.1,XP_052495820.1,XP_052495821.1,XP_052495822.1,XP_052495824.1,XP_052495825.1","XP_044796880.1,XP_044796878.1,XP_044796874.1,XP_044796872.1,XP_044796873.1,XP_044796875.1,XP_044796877.1,XP_044796879.1,XP_044796881.1,XP_044796882.1,XP_025138775.1","XP_070227800.1,XP_070227798.1,XP_070227795.1,XP_070227809.1,XP_070227793.1,XP_070227799.1,XP_070227801.1,XP_070227797.1,XP_070227796.1,XP_070227792.1"
3,28,0.5,"XP_052510565.1,XP_052510561.1,XP_052510564.1,XP_052510560.1,XP_052510563.1,XP_052510562.1","XP_025123119.2,XP_044785864.2,XP_025123120.2,XP_044785865.2,XP_044785861.2,XP_044785862.2,XP_044785863.2,XP_006051102.3,XP_044785866.2,XP_025123121.2,XP_006051103.3,XP_044785867.2,XP_025123122.2,XP_025123123.2","XP_070241941.1,XP_070241942.1,XP_070241945.1,XP_070241944.1,XP_070241946.1,XP_070241943.1,XP_014337958.1,XP_014337959.1"
3,28,0.286,XP_052493689.1,"XP_044789944.1,XP_044789948.1,XP_044789947.1,XP_044789946.1,XP_044789939.1,XP_044789950.1,XP_044789949.1,XP_044789940.1,XP_044789938.1,XP_044789945.1,XP_044789931.1,XP_044789943.1,XP_044789942.1,XP_044789941.1,XP_044789937.1,XP_044789936.1,XP_044789935.1,XP_044789934.1,XP_044789933.1,XP_044789932.1","XP_070215894.1,XP_070215895.1,XP_070215896.1,XP_070215897.1,XP_070215899.1,XP_070215901.1,XP_070215900.1"
3,28,0.286,"XP_052504499.1,XP_052503836.1,XP_052503837.1,XP_052503838.1,XP_052503839.1,XP_052503840.1,XP_052503841.1","XP_025151255.1,XP_045018501.1,XP_045018500.1,XP_044783402.1,XP_044783401.1,XP_044783386.1,XP_044783369.1,XP_044783357.1,XP_006079359.2,XP_006079357.2,XP_006079365.2,XP_025151233.1,XP_006079355.2,XP_025151219.1,XP_006079352.2,XP_006079353.2,XP_006079349.2,XP_006079350.2,XP_025151153.1,XP_006079348.2",XP_070216881.1
3,28,0.286,"XP_052507943.1,XP_052507944.1,XP_052507947.1,XP_052507948.1,XP_052507949.1,XP_052507950.1,XP_052507945.1,XP_052507946.1","XP_006054400.4,XP_006054396.4,XP_006054401.4,XP_006054405.4,XP_006054411.4,XP_006054407.4,XP_044784283.2,XP_006054404.4,XP_006054413.4,XP_006054410.4,XP_006054399.4,XP_006054403.4,XP_006054409.4,XP_006054406.4,XP_006054402.4,XP_006054412.4,XP_006054408.4,XP_025121381.3,XP_025121380.3",XP_070238649.1
3,28,0.153,XP_052520265.1,"XP_025116939.3,XP_044790787.2,XP_025116943.3,XP_025116950.3,XP_045020622.1,XP_044790803.2,XP_044790806.2,XP_025116979.3,XP_025116935.3,XP_025116968.3,XP_025116998.3,XP_044790812.2,XP_025117009.3,XP_025116994.3,XP_025117010.3","XP_070213480.1,XP_070213474.1,XP_070213472.1,XP_070213473.1,XP_070213475.1,XP_070213478.1,XP_070213482.1,XP_070213476.1,XP_070213490.1,XP_070213483.1,XP_070213508.1,XP_070213498.1"
